Numero;Utenza;Fattura;Data;Valore (m³)
86771509;91369004;FT-2025-15173;01/03/2025;3220
86777878;12812371;FT-2021-69524;12/05/2021;2606
86780941;86651221;FT-2024-76121;04/06/2024;1845
86784621;64694660;FT-2023-08679;09/10/2023;4421
86804062;22804471;FT-2022-56598;21/08/2022;1679
86806138;35447241;FT-2021-88091;23/06/2021;5194
86808054;48819011;FT-2023-03863;29/06/2023;3489
86810402;33423216;FT-2021-70713;08/04/2021;1840
86811302;91608557;FT-2021-70974;12/04/2021;2832
86813061;21371346;FT-2022-60084;19/12/2022;2478
86816563;68166028;;10/05/2023;1909
86821370;52720388;FT-2025-12718;01/02/2025;905
86826595;20486671;FT-2025-42562;10/12/2025;2626
86829842;28244935;FT-2023-07781;29/03/2023;2646
86835605;24478674;FT-2021-09235;24/07/2021;2314
86841651;14085206;FT-2023-51829;23/07/2023;2171
86852100;18716722;FT-2021-95944;21/08/2021;4722
86852205;12764513;FT-2022-66816;05/01/2022;1272
86852513;59462455;FT-2023-69104;28/10/2023;2763
86854832;24984250;FT-2025-13746;15/05/2025;282
86856352;31524831;FT-2024-48559;24/07/2024;179
86861893;70825263;FT-2025-02490;25/05/2025;816
86862373;19069130;FT-2026-51775;27/04/2026;742
86871967;17941932;FT-2023-49666;03/09/2023;4451
86874136;43273997;FT-2023-98304;12/03/2023;1028
86877684;91281718;FT-2022-20017;28/09/2022;542
86881160;29950819;FT-2020-08306;08/04/2020;1767
86882759;63127943;FT-2023-11615;03/07/2023;1596
86889566;54606069;FT-2023-17598;28/10/2023;1043
86890279;42230233;;01/06/2022;2680
86890286;88737282;FT-2024-04499;06/12/2024;2957
86892948;84112490;FT-2023-91461;01/09/2023;3621
86893768;80867009;;15/02/2021;1376
86894920;92838597;FT-2024-24889;24/06/2024;3791
86895687;43509025;FT-2023-54613;18/09/2023;5070
86897891;69250169;FT-2020-56086;13/11/2020;3080
86899839;94802205;FT-2020-74580;10/06/2020;3957
86904076;52304120;FT-2022-05164;24/07/2022;1886
86919271;75701329;FT-2021-48843;20/05/2021;5168
86919777;80810148;;25/07/2022;677
86925915;46873209;FT-2022-60827;29/04/2022;5403
86927250;84020984;FT-2024-98535;19/02/2024;1509
86927783;13265513;;07/09/2021;2261
86928353;93755037;FT-2024-55159;08/09/2024;1133
86928985;20847913;;10/05/2024;4610
86933775;65285870;FT-2025-80506;12/01/2025;4809
86939617;76338222;FT-2021-50536;16/07/2021;4046
86942869;60953072;;25/05/2025;3795
86945734;66909275;FT-2024-31366;27/07/2024;4858
86950265;17155587;FT-2021-39148;18/08/2021;1109
86950949;54496163;;21/10/2023;1210
86963617;42400615;FT-2025-08255;30/06/2025;1059
86974656;82318432;;09/04/2022;3693
86981933;58900824;;10/03/2026;3016
86986352;10649340;FT-2022-46054;10/07/2022;4016
86991577;71273421;FT-2021-72314;01/12/2021;3498
86992099;85493934;FT-2023-90993;13/07/2023;3030
86995820;49123774;FT-2024-17324;04/07/2024;3354
87005216;66446853;FT-2021-43279;12/01/2021;4995
87005900;96312407;FT-2020-25688;20/10/2020;2783
87015524;32623167;;18/05/2024;4180
87017334;86776006;FT-2023-44384;17/03/2023;1090
87021107;38249116;FT-2024-41074;24/02/2024;2900
87023580;16007806;FT-2026-62059;03/01/2026;4559
87025682;96424238;FT-2023-02619;19/04/2023;5083
87030282;90782878;;11/04/2021;4607
87042790;81832240;;03/02/2022;2754
87056594;84294142;;15/04/2021;1275
87058705;46465333;FT-2024-01438;17/06/2024;972
87060109;54210175;FT-2022-99032;11/01/2022;3416
87062582;17049611;FT-2020-03062;27/11/2020;4809
87069434;17251786;FT-2022-31626;06/10/2022;4418
87073611;75754602;;27/12/2024;3380
87075045;42353933;FT-2021-16661;16/01/2021;798
87080526;65112747;FT-2023-11554;08/06/2023;4041
87082389;26527613;FT-2024-22923;17/11/2024;2774
87089987;95045056;FT-2024-71037;14/10/2024;2806
87090432;45694804;FT-2024-24396;02/05/2024;2146
87096300;49123774;FT-2024-59099;01/03/2024;3123
87106926;34539313;FT-2021-98918;25/11/2021;3493
87110065;18927396;FT-2020-47152;10/12/2020;3572
87111728;41465003;FT-2024-81113;14/10/2024;6073
87112566;60409370;FT-2021-60938;05/12/2021;2508
87114837;35923868;FT-2025-86995;03/05/2025;4813
87115051;68613417;FT-2023-12105;01/12/2023;2101
87130592;51475398;FT-2022-57867;18/01/2022;5306
87132471;56804436;FT-2024-38979;22/01/2024;3265
87140525;65252741;FT-2020-02661;18/08/2020;1405
87142857;83532366;;11/04/2023;4074
87159061;98374345;FT-2020-71708;06/10/2020;3042
87167467;31185723;FT-2023-02804;21/11/2023;229
87173216;96646936;FT-2023-87050;20/10/2023;2887
87181847;91487696;FT-2023-06425;18/03/2023;3639
87191329;91715160;FT-2022-95147;22/09/2022;1829
87197581;66446853;FT-2022-77195;13/03/2022;5493
87198000;86766609;;04/07/2022;4546
87201706;65330770;FT-2023-64826;05/04/2023;4544
87203319;18220781;FT-2023-01245;10/04/2023;4678
87203388;98178602;;22/03/2022;3795
87205926;74267302;FT-2022-52981;30/04/2022;3684
87207441;48457620;FT-2024-55404;04/06/2024;3632
87211160;13042322;FT-2025-26387;06/01/2025;1085
87212320;79348540;FT-2023-93211;17/06/2023;2148
87222277;76176620;FT-2023-02692;06/09/2023;3471
87224619;63076248;;09/09/2023;1104
87230150;15801195;FT-2020-84270;28/06/2020;494
87230420;34888995;FT-2025-47347;07/03/2025;493
87232594;34479297;FT-2024-29155;16/09/2024;4699
87235353;11841862;FT-2020-27918;25/02/2020;409
87236998;32910732;FT-2022-68948;09/12/2022;4745
87238945;22513412;FT-2024-72073;24/11/2024;3070
87240843;72611424;FT-2023-16386;27/03/2023;757
87243378;10404769;FT-2021-93047;01/12/2021;1210
87251622;59996357;FT-2024-64867;03/07/2024;2021
87253711;39851448;FT-2025-65807;13/05/2025;721
87254189;57091103;FT-2023-23739;31/12/2023;1940
87260809;81494981;;16/04/2023;548
87264880;99109779;FT-2025-18698;15/01/2025;4579
87266974;12798914;FT-2024-02840;26/02/2024;1219
87268947;25959194;FT-2024-66988;08/10/2024;3219
87277210;45053572;FT-2022-35915;14/03/2022;2111
87279373;45548640;FT-2021-25869;04/07/2021;1913
87281547;73234672;FT-2023-09877;02/08/2023;967
87281691;57292774;FT-2022-64560;11/09/2022;1193
87286202;91131765;;27/11/2022;2597
87289390;57407482;FT-2020-59738;13/11/2020;1271
87289636;42087783;FT-2023-32495;05/08/2023;4903
87289800;26094391;;28/01/2023;2771
87298210;96910407;FT-2024-28181;06/04/2024;1099
87301414;84294142;FT-2020-12589;29/05/2020;948
87310132;65904610;;08/02/2021;3003
87311839;89500173;FT-2022-26537;22/10/2022;1804
87313478;70234422;FT-2024-55875;19/08/2024;5173
87317119;81006876;FT-2022-02073;28/07/2022;2808
87322151;33771843;FT-2020-48429;20/07/2020;5121
87322401;36713202;FT-2024-42123;16/07/2024;1997
87325489;47804704;;16/05/2022;2683
87330441;23325411;;17/07/2022;2266
87336759;38720319;FT-2024-18414;07/03/2024;2358
87338585;64821456;FT-2024-62385;11/07/2024;3993
87342738;65051432;;03/05/2022;4341
87346021;76881557;FT-2022-63223;23/04/2022;557
87349294;92070669;FT-2022-82431;10/02/2022;3323
87349724;38660416;FT-2023-36631;21/07/2023;2424
87351306;53535375;FT-2022-65260;23/12/2022;4620
87351398;75728941;FT-2022-66248;24/08/2022;3012
87353589;33601071;FT-2022-74105;19/12/2022;2164
87357395;76081611;FT-2023-52568;22/12/2023;2183
87358357;41812335;FT-2025-79431;29/04/2025;3628
87362228;45946895;FT-2023-17643;26/01/2023;5600
87368375;73718923;FT-2021-59708;22/09/2021;4215
87369692;36940539;FT-2024-80327;15/11/2024;896
87374271;79332844;FT-2022-89390;30/04/2022;1994
87381508;74908474;FT-2021-36208;04/01/2021;1986
87382793;80289666;FT-2020-87070;04/10/2020;487
87383248;10848426;;05/04/2023;705
87384866;88562508;FT-2023-79043;28/04/2023;3697
87387540;13161317;;24/01/2025;598
87391288;62635602;FT-2021-72400;26/10/2021;1139
87398623;91083583;FT-2022-58872;23/06/2022;592
87402052;72829682;FT-2024-96880;12/01/2024;615
87402086;27393396;FT-2022-49935;18/01/2022;2292
87406369;60145561;FT-2025-31215;04/05/2025;966
87408692;76270511;FT-2024-87321;11/05/2024;4338
87409283;91608557;FT-2021-36415;27/12/2021;3411
87411226;51343275;FT-2024-61677;07/11/2024;4249
87411867;36533717;FT-2020-69632;12/04/2020;3191
87413777;58782455;FT-2024-47588;18/07/2024;2535
87415673;35478009;;11/05/2024;5023
87425834;41730332;;10/06/2023;574
87430910;98285031;FT-2025-21823;28/05/2025;2651
87431536;47371450;FT-2023-36045;15/11/2023;4053
87432544;77146283;FT-2023-64283;03/05/2023;5247
87435625;35620836;FT-2021-77419;27/11/2021;4303
87440220;69140849;FT-2023-52955;20/11/2023;2827
87444161;35889679;FT-2021-54130;21/06/2021;1429
87444526;70249235;FT-2025-24762;15/01/2025;984
87453685;49439457;FT-2022-30123;07/05/2022;4891
87460466;63577881;FT-2022-23727;08/04/2022;5316
87467092;40673830;FT-2022-36087;16/02/2022;3477
87480450;46385277;FT-2026-48441;15/02/2026;1263
87482860;86546141;FT-2022-05577;01/08/2022;3387
87483095;29712847;FT-2025-76497;22/10/2025;2289
87484363;85199198;FT-2022-96166;12/01/2022;1882
87493349;51132579;FT-2025-04771;13/06/2025;614
87496506;53269834;FT-2023-73230;11/07/2023;4613
87497653;76872306;FT-2022-50400;07/08/2022;3444
87500132;62577754;FT-2025-86621;17/11/2025;2096
87512118;68624150;FT-2021-09639;12/08/2021;3702
87514887;32719260;FT-2022-38864;02/05/2022;2805
87523237;71627141;FT-2022-68212;13/03/2022;3431
87527626;70249235;FT-2025-78521;17/04/2025;1057
87531063;95297356;FT-2021-23591;25/07/2021;2304
87532872;51357168;FT-2022-22543;25/03/2022;599
87536929;90572151;FT-2023-18415;15/06/2023;3784
87537824;74497602;FT-2024-14483;22/04/2024;3640
87539912;45694804;FT-2024-76173;21/03/2024;2158
87543667;35604678;FT-2022-97056;28/03/2022;1183
87553870;67034756;FT-2021-98364;10/10/2021;5347
87555602;12402681;;06/09/2022;6107
87557225;45946895;FT-2022-27585;03/06/2022;5094
87562230;57436713;;10/11/2024;2474
87562874;95070518;FT-2021-94092;20/12/2021;2601
87562917;67509272;FT-2021-66851;12/03/2021;4736
87572183;58770676;FT-2022-68619;27/08/2022;3851
87572426;64983671;FT-2023-84037;19/01/2023;3296
87581019;98921327;;16/11/2022;3055
87591947;13595442;FT-2023-23655;06/08/2023;1549
87596735;56263838;FT-2022-96422;27/06/2022;2037
87598852;58974223;FT-2023-22646;03/11/2023;1387
87599636;62658728;FT-2021-99323;26/12/2021;3108
87600757;95238600;FT-2022-00118;14/09/2022;4186
87605188;24386632;FT-2022-41563;08/01/2022;2897
87612555;73144170;FT-2024-48393;22/09/2024;1197
87619685;86320163;FT-2022-21596;30/06/2022;458
87632934;85875585;;11/11/2020;1563
87633786;48520232;FT-2020-77746;08/12/2020;3795
87640726;56491111;FT-2020-91634;13/08/2020;1329
87641894;34412907;FT-2024-88938;29/01/2024;2205
87650285;62565995;;23/02/2021;2935
87650700;17288959;FT-2022-54727;24/10/2022;995
87652828;44670656;;29/10/2022;4225
87653251;48062502;FT-2024-18968;31/03/2024;1736
87661653;62711116;FT-2021-73770;26/07/2021;5167
87661867;84592541;FT-2021-40908;26/11/2021;1000
87664416;17149236;FT-2020-28014;27/08/2020;4063
87670067;65780228;FT-2020-17225;28/10/2020;4558
87675007;27306629;FT-2023-45946;11/07/2023;2762
87675740;17399289;;31/05/2021;912
87686815;86790078;FT-2022-83880;19/02/2022;4753
87688986;71289899;FT-2022-45687;16/08/2022;2731
87695851;35447241;FT-2021-88174;24/12/2021;5432
87697230;25490443;FT-2022-73042;08/04/2022;5385
87697265;30116691;FT-2026-28789;10/02/2026;5139
87702038;24386632;FT-2022-43488;26/04/2022;2828
87705497;38230164;;21/11/2022;3362
87708937;91677848;FT-2021-06417;13/02/2021;2087
87709158;38720319;FT-2024-28896;13/12/2024;2726
87709917;80465689;;18/05/2024;1229
87717094;39856849;FT-2025-70161;31/07/2025;3555
87725569;35848689;;04/07/2022;698
87730911;43848421;FT-2023-81914;19/04/2023;2897
87740692;15033746;FT-2025-04528;16/09/2025;1318
87744105;75146040;;07/01/2022;1081
87753146;22833372;FT-2021-48559;14/07/2021;1238
87754621;86871413;FT-2023-14081;30/01/2023;1173
87764203;94965523;FT-2023-47798;12/03/2023;3364
87765635;91275917;FT-2021-46213;03/04/2021;4605
87775577;81893953;FT-2022-39323;28/04/2022;1458
87778196;85646726;FT-2023-79124;09/06/2023;3964
87778484;74031182;FT-2026-09028;31/03/2026;896
87782499;70030835;FT-2024-41640;25/09/2024;4365
87786909;71371504;FT-2022-26653;12/06/2022;4692
87791499;45937440;FT-2022-42677;25/11/2022;2309
87792761;49111926;FT-2023-62933;14/04/2023;4681
87794520;68684196;;09/01/2023;5069
87798345;18781414;;30/09/2021;2365
87798399;82602757;;27/09/2025;4101
87802630;26058019;;02/10/2025;4918
87803900;40302853;FT-2022-73916;09/09/2022;1438
87806874;96999386;FT-2025-11977;30/01/2025;2859
87808357;74615265;FT-2023-31242;12/04/2023;1674
87812826;97591530;;01/06/2021;3776
87815138;21686114;;28/07/2024;1240
87823346;52643029;FT-2025-95771;28/04/2025;928
87824453;62023589;FT-2023-26189;01/02/2023;3957
87825424;84022346;FT-2021-34628;09/08/2021;4892
87826124;56491111;FT-2020-48911;23/09/2020;1364
87826279;87979836;FT-2025-53888;10/01/2025;2885
87836360;97220373;FT-2023-78561;03/07/2023;1614
87837435;92921629;FT-2025-42939;29/10/2025;3637
87842712;32821282;;09/01/2022;3112
87844448;72056341;FT-2021-38175;14/03/2021;4229
87854325;32188220;FT-2024-66135;06/09/2024;4008
87855383;50293634;FT-2020-68514;13/06/2020;3519
87856241;22212154;;03/01/2026;810
87859733;43317147;FT-2023-99698;15/11/2023;3119
87863863;22127756;FT-2022-63470;29/07/2022;3769
87873988;20168311;FT-2022-30254;17/10/2022;1894
87881851;76518378;FT-2024-74535;10/02/2024;2091
87882256;77086041;FT-2023-40968;18/04/2023;2910
87885637;78179300;FT-2025-55144;19/11/2025;2686
87887632;96801128;FT-2021-70601;26/06/2021;3162
87891748;32910732;FT-2022-93898;27/06/2022;4530
87895151;10934596;FT-2023-06808;10/01/2023;1665
87895375;28580558;FT-2022-45265;06/04/2022;971
87895627;97274204;FT-2023-16106;22/09/2023;1174
87902605;10720245;FT-2024-90589;06/01/2024;1940
87919917;62399963;FT-2024-61756;23/07/2024;927
87923585;81928892;FT-2020-10506;12/09/2020;3338
87927636;55957640;FT-2023-67705;13/08/2023;1503
87932834;82885744;;24/04/2026;4427
87941618;20306831;FT-2025-52192;22/03/2025;4974
87942137;18220781;FT-2022-08306;04/07/2022;4165
87949646;40437661;FT-2022-80076;21/11/2022;4108
87950044;32679406;FT-2020-69426;22/06/2020;1340
87951244;57436713;;04/08/2024;2176
87952478;27151114;FT-2022-30743;01/07/2022;4405
87961332;33478519;FT-2024-24972;01/04/2024;801
87965243;93065031;;30/05/2022;884
87966682;15510762;FT-2022-04003;07/06/2022;4872
87977475;80719056;FT-2024-17290;23/08/2024;1518
87978417;96785547;FT-2021-72354;07/07/2021;5612
87983562;86599162;FT-2023-04253;04/12/2023;5259
87991546;78509574;FT-2023-74688;12/05/2023;1560
87994578;88531419;FT-2026-41204;02/01/2026;1011
87996603;31651192;FT-2021-87030;30/03/2021;2787
88007999;25388824;FT-2023-30407;19/10/2023;2529
88023283;85248135;FT-2022-67893;02/12/2022;1362
88028471;80285162;FT-2022-19219;22/01/2022;551
88041666;44307683;FT-2022-18681;17/04/2022;2594
88054453;66322451;FT-2025-47066;02/10/2025;294
88056891;61778528;FT-2022-28115;09/03/2022;1879
88058315;97807279;;25/02/2022;1123
88062809;93710539;FT-2021-20241;02/11/2021;2026
88071337;32901476;FT-2025-00348;16/08/2025;4397
88074748;27393010;FT-2024-11813;13/04/2024;3059
88076160;57154379;FT-2022-21973;01/05/2022;3318
88076945;12601279;FT-2024-04671;07/12/2024;586
88080755;52304120;FT-2022-46960;16/07/2022;1913
88081999;39436109;FT-2020-47517;24/12/2020;3399
88082100;52437540;;10/01/2022;2222
88087731;49184180;FT-2024-82843;01/12/2024;1577
88088998;18220781;FT-2021-19331;22/04/2021;3336
88089590;57612189;FT-2023-61812;20/09/2023;3757
88090831;27555928;FT-2025-23183;25/11/2025;2700
88093677;50475000;FT-2023-01152;02/09/2023;2218
88103326;30535313;FT-2023-22487;29/05/2023;1844
88111722;99990114;FT-2021-83522;09/03/2021;1179
88134215;29182619;FT-2022-73698;03/03/2022;1126
88136131;21761706;FT-2021-52390;30/03/2021;721
88141607;50192927;FT-2024-26113;10/09/2024;4878
88146854;27046226;FT-2024-20517;28/05/2024;3053
88146935;87580158;FT-2023-30483;08/09/2023;756
88149335;93059736;FT-2024-07692;23/05/2024;3616
88157080;17665344;FT-2024-10352;22/05/2024;375
88168779;45454948;;06/03/2020;3755
88168987;22868578;FT-2025-01345;08/07/2025;1271
88172757;31055247;FT-2023-44878;17/04/2023;787
88174884;94965523;FT-2023-32282;15/10/2023;3378
88180050;91083583;FT-2023-78187;18/07/2023;1147
88184688;84443329;FT-2023-24856;11/12/2023;1581
88189647;33023467;FT-2021-99126;12/07/2021;1188
88190171;90537380;FT-2026-15787;27/03/2026;3532
88193868;14246245;;23/11/2024;4286
88194672;22185273;FT-2023-12940;03/06/2023;4172
88201164;67967246;FT-2022-22280;23/01/2022;5487
88215358;50038180;FT-2023-37779;04/07/2023;4452
88216629;53173505;;11/12/2025;2881
88217017;25482700;;20/07/2021;1585
88217297;89851583;FT-2022-27194;28/03/2022;574
88219848;23379376;FT-2024-71022;24/07/2024;1413
88220908;45411659;;30/12/2025;2118
88221079;76081611;FT-2023-81672;08/11/2023;2160
88229606;32679406;FT-2020-35695;10/05/2020;1336
88234406;20507197;FT-2021-87983;09/01/2021;4220
88234802;53588418;FT-2023-75382;27/03/2023;5187
88235071;63789318;FT-2024-75537;24/05/2024;497
88237834;62151435;FT-2022-30241;04/12/2022;2401
88239492;80798632;FT-2022-12346;01/02/2022;2855
88245321;29738818;FT-2023-84358;08/01/2023;3231
88268504;88161849;FT-2024-78450;01/05/2024;3369
88272109;17664878;FT-2023-42624;23/06/2023;4592
88272664;49828073;;25/04/2025;4242
88273295;79348540;FT-2022-61658;07/12/2022;1750
88273735;94643944;FT-2023-25547;20/03/2023;1743
88286461;82386656;FT-2021-51514;01/02/2021;1156
88306450;72776896;FT-2022-00635;22/09/2022;5572
88311893;44800226;FT-2023-78124;29/06/2023;911
88323928;54158331;FT-2022-66088;13/08/2022;4951
88334734;53848075;;11/02/2022;4779
88337854;35120734;FT-2024-36955;20/07/2024;1707
88341736;69023309;FT-2023-65256;12/11/2023;1588
88344122;78527017;;01/05/2021;5278
88355700;85541108;FT-2022-48160;18/02/2022;4803
88360048;43276399;FT-2022-14290;21/04/2022;5611
88381970;67663454;FT-2022-43998;26/06/2022;3284
88387827;33024102;FT-2024-78123;28/05/2024;4073
88388758;59363568;FT-2021-11605;03/06/2021;3924
88395387;53031016;FT-2024-08968;20/10/2024;183
88402525;15573857;FT-2022-81611;24/11/2022;1634
88404016;18346442;FT-2025-78064;24/02/2025;2996
88406310;12564347;;14/01/2022;691
88410002;79348540;FT-2022-97718;30/11/2022;1639
88420095;58433913;FT-2023-51444;05/05/2023;2567
88429225;89080759;FT-2024-31777;17/02/2024;3641
88434237;62151435;;23/01/2023;2523
88438852;70571219;FT-2026-45221;10/02/2026;4154
88439407;78519537;FT-2025-19392;17/09/2025;1620
88446091;47199051;FT-2025-30838;03/06/2025;4482
88449741;99538294;FT-2023-29155;04/08/2023;1619
88451120;37532735;FT-2021-14773;08/09/2021;723
88452328;52614048;FT-2022-06764;15/05/2022;4523
88453040;65112747;;09/06/2023;4001
88456831;14687506;FT-2022-32091;25/09/2022;2278
88457405;10934596;;27/11/2022;1721
88457576;71386748;FT-2023-64900;10/11/2023;4904
88463159;77901752;FT-2022-36203;30/12/2022;1959
88463980;32426537;FT-2022-50756;29/10/2022;474
88468557;28209166;FT-2020-18541;12/05/2020;2033
88469545;32679406;FT-2020-22841;21/04/2020;1339
88474556;43665028;FT-2024-31808;02/11/2024;2200
88475091;48040325;FT-2022-42977;18/11/2022;4762
88491465;36821195;FT-2025-84928;11/04/2025;2947
88494298;29387337;;15/07/2020;4789
88500789;55871207;FT-2023-17739;15/11/2023;3639
88508342;19754247;FT-2022-81720;12/08/2022;4137
88510821;39732702;;22/05/2021;4674
88511023;93068483;FT-2024-92214;17/12/2024;3234
88517008;63523266;FT-2020-57899;26/11/2020;2420
88524607;89501467;FT-2020-10952;02/08/2020;4428
88531462;31465669;;08/10/2022;1630
88536879;42816291;FT-2023-57680;08/03/2023;3995
88537247;61856905;FT-2020-82363;28/09/2020;1316
88537674;36533717;FT-2021-63001;27/02/2021;3726
88542208;76580043;FT-2025-41402;02/01/2025;4749
88549528;14447427;;22/12/2020;3632
88550785;28777953;FT-2023-20138;12/05/2023;2113
88558595;42051121;FT-2022-35738;12/11/2022;1717
88573096;18227754;FT-2025-10371;14/01/2025;1408
88583652;39426708;FT-2026-82177;19/02/2026;677
88587543;20798334;FT-2022-55596;24/04/2022;887
88590471;18823513;FT-2020-24503;11/05/2020;4342
88591377;98374345;FT-2021-50564;24/08/2021;3550
88595281;37918750;;10/09/2024;4329
88606989;14137977;;19/09/2022;3408
88614080;92709081;FT-2024-67648;24/07/2024;5128
88623061;15932572;FT-2021-52564;25/08/2021;4168
88623903;26527613;;02/11/2024;2771
88628081;68701204;;24/07/2022;1580
88629448;92072162;;06/06/2023;3607
88632838;74742312;FT-2022-13834;07/05/2022;4933
88636192;51183909;FT-2022-91904;29/11/2022;894
88642591;33129957;FT-2021-63764;06/04/2021;1139
88652214;68837340;FT-2022-69606;11/04/2022;1359
88653002;80636219;FT-2025-56771;07/10/2025;4321
88658573;31651192;FT-2022-76797;14/08/2022;3938
88666407;11440762;;29/11/2020;4372
88669351;99678082;FT-2024-70702;31/07/2024;3614
88670088;86420865;FT-2025-32127;24/04/2025;4260
