NUMERO;DATA;IMPONIBILE;IVA;TOTALE
FT-2025-14056;31/03/2025;5805.74;1277.26;7083.00
FT-2025-14073;31/03/2025;9557.52;2102.65;11660.17
FT-2025-14104;13/07/2025;11285.42;2482.79;13768.21
FT-2025-14107;18/07/2025;5296.65;1165.26;6461.91
FT-2025-14217;03/03/2025;10072.05;2215.85;12287.90
FT-2025-14304;19/06/2025;6805.72;1497.26;8302.98
FT-2025-14308;21/02/2025;4573.46;1006.16;5579.62
FT-2025-14491;14/02/2025;2840.49;624.91;3465.40
FT-2025-14606;03/11/2025;8770.07;1929.42;10699.49
FT-2025-14659;25/04/2025;10313.94;2269.07;12583.01
FT-2025-14668;23/12/2025;1117.91;245.94;1363.85
FT-2025-14683;26/04/2025;5406.02;1189.32;6595.34
FT-2025-14795;14/08/2025;7336.32;1613.99;8950.31
FT-2025-14802;23/08/2025;5852.92;1287.64;7140.56
FT-2025-14806;11/02/2025;2427.32;534.01;2961.33
FT-2025-14897;19/07/2025;7868.01;1730.96;9598.97
FT-2025-14930;06/09/2025;5314.12;1169.11;6483.23
FT-2025-14951;13/04/2025;2390.80;525.98;2916.78
FT-2025-14994;06/09/2025;1264.71;278.24;1542.95
FT-2025-15025;04/02/2025;3578.92;787.36;4366.28
FT-2025-15035;05/05/2025;5239.97;1152.79;6392.76
FT-2025-15042;28/12/2025;2200.78;484.17;2684.95
FT-2025-15054;18/07/2025;3682.33;810.11;4492.44
FT-2025-15122;13/02/2025;4904.20;1078.92;5983.12
FT-2025-15161;31/03/2025;1163.65;256.00;1419.65
FT-2025-15173;05/03/2025;10857.54;2388.66;13246.20
FT-2025-15222;21/05/2025;4916.77;1081.69;5998.46
FT-2025-15224;07/06/2025;14357.38;3158.62;17516.00
FT-2025-15247;24/05/2025;2644.87;581.87;3226.74
FT-2025-15256;24/06/2025;4896.32;1077.19;5973.51
FT-2025-15413;07/08/2025;4824.46;1061.38;5885.84
FT-2025-15438;04/09/2025;4640.50;1020.91;5661.41
FT-2025-15456;18/06/2025;2050.91;451.20;2502.11
FT-2025-15497;30/01/2025;9373.73;2062.22;11435.95
FT-2025-15513;05/05/2025;2520.87;554.59;3075.46
FT-2025-15556;17/07/2025;6027.63;1326.08;7353.71
FT-2025-15583;10/01/2025;4573.25;1006.12;5579.37
FT-2025-15586;16/01/2025;4335.07;953.72;5288.79
FT-2025-15666;04/06/2025;5276.73;1160.88;6437.61
FT-2025-15681;28/12/2025;3326.04;731.73;4057.77
FT-2025-15689;05/11/2025;3815.91;839.50;4655.41
FT-2025-15780;14/05/2025;1980.49;435.71;2416.20
FT-2025-15794;26/10/2025;3826.73;841.88;4668.61
FT-2025-15824;13/03/2025;2843.73;625.62;3469.35
FT-2025-15847;13/08/2025;1031.14;226.85;1257.99
FT-2025-15934;11/07/2025;5022.65;1104.98;6127.63
FT-2025-16062;17/04/2025;5153.74;1133.82;6287.56
FT-2025-16146;09/11/2025;7976.88;1754.91;9731.79
FT-2025-16213;14/02/2025;2206.62;485.46;2692.08
FT-2025-16251;27/08/2025;876.22;192.77;1068.99
FT-2025-16346;20/06/2025;8034.68;1767.63;9802.31
FT-2025-16353;07/05/2025;4723.70;1039.21;5762.91
FT-2025-16490;13/06/2025;5726.44;1259.82;6986.26
FT-2025-16504;31/01/2025;917.75;201.91;1119.66
FT-2025-16820;22/06/2025;273.03;60.07;333.10
FT-2025-16834;01/05/2025;9517.74;2093.90;11611.64
FT-2025-16842;25/02/2025;1431.48;314.93;1746.41
FT-2025-16866;19/02/2025;3911.32;860.49;4771.81
FT-2025-16881;01/03/2025;6377.29;1403.00;7780.29
FT-2025-16996;01/01/2026;4290.48;943.91;5234.39
FT-2025-16999;13/04/2025;13447.01;2958.34;16405.35
FT-2025-17050;24/08/2025;5201.23;1144.27;6345.50
FT-2025-17110;10/11/2025;8246.76;1814.29;10061.05
FT-2025-17117;22/11/2025;1593.97;350.67;1944.64
FT-2025-17280;14/07/2025;1410.73;310.36;1721.09
FT-2025-17589;20/08/2025;1172.93;258.04;1430.97
FT-2025-17803;19/01/2025;16501.70;3630.37;20132.07
FT-2025-17823;17/02/2025;15320.48;3370.51;18690.99
FT-2025-17828;06/01/2025;1957.29;430.60;2387.89
FT-2025-17840;05/06/2025;8258.91;1816.96;10075.87
FT-2025-17902;30/05/2025;1049.76;230.95;1280.71
FT-2025-18000;12/01/2025;7213.19;1586.90;8800.09
FT-2025-18141;11/06/2025;8478.15;1865.19;10343.34
FT-2025-18312;15/01/2025;3793.16;834.50;4627.66
FT-2025-18602;14/05/2025;11010.65;2422.34;13432.99
FT-2025-18675;31/07/2025;4658.27;1024.82;5683.09
FT-2025-18692;30/07/2025;2925.65;643.64;3569.29
FT-2025-18698;18/01/2025;12193.80;2682.64;14876.44
FT-2025-18722;07/04/2025;10001.42;2200.31;12201.73
FT-2025-18815;18/09/2025;3610.22;794.25;4404.47
FT-2025-18847;29/05/2025;9039.18;1988.62;11027.80
FT-2025-18874;22/01/2025;8379.43;1843.47;10222.90
FT-2025-19005;17/04/2025;4833.54;1063.38;5896.92
FT-2025-19046;09/01/2025;1527.80;336.12;1863.92
FT-2025-19052;13/06/2025;7574.24;1666.33;9240.57
FT-2025-19061;12/10/2025;6661.15;1465.45;8126.60
FT-2025-19182;11/04/2025;4459.14;981.01;5440.15
FT-2025-19233;05/09/2025;11868.10;2610.98;14479.08
FT-2025-19271;08/10/2025;4074.13;896.31;4970.44
FT-2025-19299;02/05/2025;7400.96;1628.21;9029.17
FT-2025-19392;21/09/2025;4944.44;1087.78;6032.22
FT-2025-19413;17/06/2025;2590.41;569.89;3160.30
FT-2025-19586;30/12/2025;5247.23;1154.39;6401.62
FT-2025-19595;10/05/2025;4717.22;1037.79;5755.01
FT-2025-19599;23/01/2025;4681.04;1029.83;5710.87
FT-2025-19794;02/07/2025;1535.39;337.79;1873.18
FT-2025-19852;10/04/2025;4991.35;1098.10;6089.45
FT-2025-19873;10/09/2025;269.13;59.21;328.34
FT-2025-19887;19/01/2025;5292.33;1164.31;6456.64
FT-2025-19892;01/02/2025;8982.26;1976.10;10958.36
FT-2025-19951;14/02/2025;3654.57;804.01;4458.58
FT-2025-20133;20/02/2025;4403.63;968.80;5372.43
FT-2025-20138;27/06/2025;2907.91;639.74;3547.65
FT-2025-20273;14/12/2025;5082.32;1118.11;6200.43
FT-2025-20305;23/01/2025;4974.61;1094.41;6069.02
FT-2025-20459;09/04/2025;2581.58;567.95;3149.53
FT-2025-20471;19/05/2025;1361.02;299.42;1660.44
FT-2025-20476;15/10/2025;6672.44;1467.94;8140.38
FT-2025-20574;20/02/2025;4728.21;1040.21;5768.42
FT-2025-20880;22/06/2025;1519.76;334.35;1854.11
FT-2025-20921;08/04/2025;1552.53;341.56;1894.09
FT-2025-21047;17/07/2025;13089.05;2879.59;15968.64
FT-2025-21063;08/03/2025;11732.06;2581.05;14313.11
FT-2025-21071;30/07/2025;8237.63;1812.28;10049.91
FT-2025-21177;26/03/2025;7941.52;1747.13;9688.65
FT-2025-21312;17/03/2025;4212.61;926.77;5139.38
FT-2025-21499;26/10/2025;1874.19;412.32;2286.51
FT-2025-21564;07/02/2025;4646.63;1022.26;5668.89
FT-2025-21607;31/01/2025;7556.56;1662.44;9219.00
FT-2025-21689;03/09/2025;5180.70;1139.75;6320.45
FT-2025-21693;30/01/2025;4634.69;1019.63;5654.32
FT-2025-21756;12/02/2025;11501.89;2530.42;14032.31
FT-2025-21823;06/06/2025;6646.11;1462.14;8108.25
FT-2025-21861;21/04/2025;9070.77;1995.57;11066.34
FT-2025-21880;28/02/2025;12985.25;2856.76;15842.01
FT-2025-21935;15/01/2025;886.66;195.07;1081.73
FT-2025-21975;13/01/2025;2644.82;581.86;3226.68
FT-2025-21977;20/08/2025;6311.90;1388.62;7700.52
FT-2025-21982;16/06/2025;7214.93;1587.28;8802.21
FT-2025-22062;20/02/2025;9240.71;2032.96;11273.67
FT-2025-22142;18/11/2025;9982.31;2196.11;12178.42
FT-2025-22380;04/10/2025;1476.38;324.80;1801.18
FT-2025-22442;22/10/2025;3705.78;815.27;4521.05
FT-2025-22529;09/07/2025;10139.06;2230.59;12369.65
FT-2025-22575;24/04/2025;6292.98;1384.46;7677.44
FT-2025-22758;09/03/2025;5930.97;1304.81;7235.78
FT-2025-22816;27/11/2025;2109.65;464.12;2573.77
FT-2025-23092;31/03/2025;10059.10;2213.00;12272.10
FT-2025-23093;12/04/2025;6391.82;1406.20;7798.02
FT-2025-23183;30/11/2025;5934.33;1305.55;7239.88
FT-2025-23291;31/08/2025;2125.79;467.67;2593.46
FT-2025-23406;07/09/2025;3004.86;661.07;3665.93
FT-2025-23410;08/08/2025;4696.01;1033.12;5729.13
FT-2025-23463;16/01/2025;10073.71;2216.22;12289.93
FT-2025-23471;18/04/2025;8622.50;1896.95;10519.45
FT-2025-23496;03/10/2025;2017.52;443.85;2461.37
FT-2025-23516;05/06/2025;12742.73;2803.40;15546.13
FT-2025-23532;28/06/2025;4215.55;927.42;5142.97
FT-2025-23617;09/06/2025;6722.84;1479.02;8201.86
FT-2025-23632;20/01/2025;4256.56;936.44;5193.00
FT-2025-23654;12/04/2025;5825.88;1281.69;7107.57
FT-2025-23755;12/09/2025;9729.29;2140.44;11869.73
FT-2025-23869;19/08/2025;6618.55;1456.08;8074.63
FT-2025-23886;13/10/2025;5394.02;1186.68;6580.70
FT-2025-24125;31/05/2025;8198.04;1803.57;10001.61
FT-2025-24218;25/04/2025;6582.21;1448.09;8030.30
FT-2025-24309;27/09/2025;1664.21;366.13;2030.34
FT-2025-24334;20/05/2025;5317.76;1169.91;6487.67
FT-2025-24349;05/01/2025;2746.77;604.29;3351.06
FT-2025-24359;13/10/2025;6495.24;1428.95;7924.19
FT-2025-24364;03/12/2025;9759.26;2147.04;11906.30
FT-2025-24448;16/11/2025;2157.14;474.57;2631.71
FT-2025-24470;04/01/2026;11020.91;2424.60;13445.51
FT-2025-24487;09/10/2025;12954.24;2849.93;15804.17
FT-2025-24498;22/03/2025;14502.96;3190.65;17693.61
FT-2025-24509;28/07/2025;10331.91;2273.02;12604.93
FT-2025-24520;25/08/2025;4719.96;1038.39;5758.35
FT-2025-24640;04/09/2025;1876.87;412.91;2289.78
FT-2025-24645;02/01/2026;3028.18;666.20;3694.38
FT-2025-24687;22/01/2025;2522.71;555.00;3077.71
FT-2025-24717;26/09/2025;7294.45;1604.78;8899.23
FT-2025-24727;12/02/2025;6485.40;1426.79;7912.19
FT-2025-24762;20/01/2025;2699.03;593.79;3292.82
FT-2025-25115;03/08/2025;4234.87;931.67;5166.54
FT-2025-25124;25/12/2025;4810.22;1058.25;5868.47
FT-2025-25145;24/12/2025;6694.83;1472.86;8167.69
FT-2025-25182;22/04/2025;8996.32;1979.19;10975.51
FT-2025-25193;28/05/2025;11822.77;2601.01;14423.78
FT-2025-25249;06/09/2025;3219.95;708.39;3928.34
FT-2025-25267;23/04/2025;1682.57;370.17;2052.74
FT-2025-25304;05/06/2025;5895.16;1296.94;7192.10
FT-2025-25353;09/10/2025;10390.45;2285.90;12676.35
FT-2025-25366;08/05/2025;3811.11;838.44;4649.55
FT-2025-25439;23/08/2025;4220.25;928.46;5148.71
FT-2025-25446;07/02/2025;1262.35;277.72;1540.07
FT-2025-25457;25/11/2025;9303.72;2046.82;11350.54
FT-2025-25470;26/05/2025;7558.41;1662.85;9221.26
FT-2025-25495;06/08/2025;11055.18;2432.14;13487.32
FT-2025-25615;07/05/2025;5672.72;1248.00;6920.72
FT-2025-25623;10/05/2025;5345.95;1176.11;6522.06
FT-2025-25656;28/02/2025;2035.02;447.70;2482.72
FT-2025-25794;26/10/2025;7790.36;1713.88;9504.24
FT-2025-25859;03/07/2025;5599.37;1231.86;6831.23
FT-2025-25894;15/04/2025;3302.86;726.63;4029.49
FT-2025-25963;20/01/2025;9233.94;2031.47;11265.41
FT-2025-25990;11/12/2025;7237.34;1592.21;8829.55
FT-2025-26191;13/07/2025;13158.04;2894.77;16052.81
FT-2025-26202;06/07/2025;924.41;203.37;1127.78
FT-2025-26387;14/01/2025;1387.14;305.17;1692.31
FT-2025-26419;25/01/2025;2641.66;581.17;3222.83
FT-2025-26574;15/11/2025;4884.85;1074.67;5959.52
FT-2025-26642;19/05/2025;1520.38;334.48;1854.86
FT-2025-26759;20/01/2025;6453.51;1419.77;7873.28
FT-2025-26789;22/01/2025;5810.78;1278.37;7089.15
FT-2025-26818;14/12/2025;1599.20;351.82;1951.02
FT-2025-26966;06/06/2025;5176.24;1138.77;6315.01
FT-2025-26991;09/02/2025;5298.91;1165.76;6464.67
FT-2025-27010;13/07/2025;5801.23;1276.27;7077.50
FT-2025-27062;03/07/2025;2325.03;511.51;2836.54
FT-2025-27117;03/03/2025;1157.16;254.58;1411.74
FT-2025-27179;10/10/2025;11054.77;2432.05;13486.82
FT-2025-27349;15/10/2025;6309.60;1388.11;7697.71
FT-2025-27443;23/03/2025;7523.45;1655.16;9178.61
FT-2025-27492;12/06/2025;5459.80;1201.16;6660.96
FT-2025-27537;04/02/2025;8854.95;1948.09;10803.04
FT-2025-27538;15/06/2025;3791.38;834.10;4625.48
FT-2025-27552;09/11/2025;9634.07;2119.50;11753.57
FT-2025-27593;15/10/2025;1449.77;318.95;1768.72
FT-2025-27666;22/07/2025;5539.44;1218.68;6758.12
FT-2025-27733;21/12/2025;6441.55;1417.14;7858.69
FT-2025-27794;19/09/2025;4725.36;1039.58;5764.94
FT-2025-27804;02/04/2025;1399.62;307.92;1707.54
FT-2025-27899;24/04/2025;3374.33;742.35;4116.68
FT-2025-27991;04/07/2025;1430.07;314.62;1744.69
FT-2025-28056;09/04/2025;5532.83;1217.22;6750.05
FT-2025-28117;29/12/2025;2725.18;599.54;3324.72
FT-2025-28124;01/03/2025;5081.85;1118.01;6199.86
FT-2025-28272;03/03/2025;4171.38;917.70;5089.08
FT-2025-28324;01/09/2025;5559.07;1223.00;6782.07
FT-2025-28415;24/02/2025;2124.21;467.33;2591.54
FT-2025-28419;05/06/2025;10225.51;2249.61;12475.12
FT-2025-28618;31/10/2025;1517.50;333.85;1851.35
FT-2025-28673;09/12/2025;2467.38;542.82;3010.20
FT-2025-28749;12/09/2025;398.53;87.68;486.21
FT-2025-28813;14/09/2025;9752.06;2145.45;11897.51
FT-2025-28851;11/04/2025;1699.46;373.88;2073.34
FT-2025-28856;10/06/2025;10617.05;2335.75;12952.80
FT-2025-28877;04/02/2025;2574.89;566.48;3141.37
FT-2025-29044;26/03/2025;2492.56;548.36;3040.92
FT-2025-29178;29/08/2025;3918.82;862.14;4780.96
FT-2025-29356;10/07/2025;4412.73;970.80;5383.53
FT-2025-29533;15/10/2025;734.31;161.55;895.86
FT-2025-29551;22/02/2025;5817.87;1279.93;7097.80
FT-2025-29585;10/04/2025;2681.10;589.84;3270.94
FT-2025-29746;12/08/2025;2093.25;460.51;2553.76
FT-2025-29818;18/12/2025;6446.57;1418.25;7864.82
FT-2025-29935;07/09/2025;15043.49;3309.57;18353.06
FT-2025-29944;11/09/2025;6628.20;1458.20;8086.40
FT-2025-30117;21/03/2025;1653.03;363.67;2016.70
FT-2025-30217;30/06/2025;4450.10;979.02;5429.12
FT-2025-30304;10/11/2025;7906.72;1739.48;9646.20
FT-2025-30331;14/05/2025;10851.49;2387.33;13238.82
FT-2025-30387;15/02/2025;2943.02;647.46;3590.48
FT-2025-30449;12/06/2025;3815.91;839.50;4655.41
FT-2025-30457;07/10/2025;4642.91;1021.44;5664.35
FT-2025-30461;14/04/2025;12584.59;2768.61;15353.20
FT-2025-30632;13/07/2025;487.67;107.29;594.96
FT-2025-30688;09/01/2025;7135.85;1569.89;8705.74
FT-2025-30817;06/07/2025;12578.30;2767.23;15345.53
FT-2025-30818;20/01/2025;4581.06;1007.83;5588.89
FT-2025-30838;09/06/2025;9424.43;2073.37;11497.80
FT-2025-30839;13/05/2025;5723.47;1259.16;6982.63
FT-2025-30911;18/06/2025;9868.98;2171.18;12040.16
FT-2025-30959;07/08/2025;8191.64;1802.16;9993.80
FT-2025-30983;24/08/2025;3164.80;696.26;3861.06
FT-2025-31093;14/03/2025;4047.99;890.56;4938.55
FT-2025-31140;25/01/2025;2265.29;498.36;2763.65
FT-2025-31162;20/12/2025;6694.45;1472.78;8167.23
FT-2025-31168;05/04/2025;2027.74;446.10;2473.84
FT-2025-31201;24/02/2025;4189.89;921.78;5111.67
FT-2025-31215;12/05/2025;2023.27;445.12;2468.39
FT-2025-31239;03/03/2025;2349.05;516.79;2865.84
FT-2025-31325;04/07/2025;4418.42;972.05;5390.47
FT-2025-31334;10/12/2025;5882.70;1294.19;7176.89
FT-2025-31420;11/11/2025;3731.54;820.94;4552.48
FT-2025-31534;04/03/2025;10210.67;2246.35;12457.02
FT-2025-31570;25/05/2025;12163.48;2675.97;14839.45
FT-2025-31603;17/01/2025;5055.91;1112.30;6168.21
FT-2025-31783;03/04/2025;1243.21;273.51;1516.72
FT-2025-31786;19/05/2025;8343.68;1835.61;10179.29
FT-2025-31828;17/12/2025;9191.16;2022.06;11213.22
FT-2025-31931;23/01/2025;11232.80;2471.22;13704.02
FT-2025-32070;09/03/2025;4907.65;1079.68;5987.33
FT-2025-32127;28/04/2025;9950.96;2189.21;12140.17
FT-2025-32159;08/07/2025;6707.62;1475.68;8183.30
FT-2025-32166;10/10/2025;3967.78;872.91;4840.69
FT-2025-32241;24/05/2025;8186.49;1801.03;9987.52
FT-2025-32255;25/04/2025;6713.96;1477.07;8191.03
FT-2025-32264;16/07/2025;4297.10;945.36;5242.46
FT-2025-32460;17/05/2025;4975.46;1094.60;6070.06
FT-2025-32535;06/08/2025;986.67;217.07;1203.74
FT-2025-32541;13/09/2025;3832.02;843.04;4675.06
FT-2025-32562;30/09/2025;2233.53;491.38;2724.91
FT-2025-32682;02/05/2025;5156.97;1134.53;6291.50
FT-2025-32686;07/04/2025;14647.87;3222.53;17870.40
FT-2025-32737;06/05/2025;11200.79;2464.17;13664.96
FT-2025-32806;26/03/2025;2636.10;579.94;3216.04
FT-2025-32853;12/12/2025;2164.93;476.28;2641.21
FT-2025-32854;04/10/2025;821.33;180.69;1002.02
FT-2025-33078;22/10/2025;3347.19;736.38;4083.57
FT-2025-33093;21/03/2025;13232.36;2911.12;16143.48
FT-2025-33426;28/09/2025;7576.77;1666.89;9243.66
FT-2025-33630;15/09/2025;1754.22;385.93;2140.15
FT-2025-33755;03/02/2025;12463.31;2741.93;15205.24
FT-2025-33850;20/02/2025;15100.63;3322.14;18422.77
FT-2025-33877;24/02/2025;3922.08;862.86;4784.94
FT-2025-33940;28/04/2025;761.08;167.44;928.52
FT-2025-33981;03/07/2025;2567.15;564.77;3131.92
FT-2025-34040;13/11/2025;3167.12;696.77;3863.89
FT-2025-34078;14/10/2025;7239.74;1592.74;8832.48
FT-2025-34247;28/01/2025;8249.43;1814.87;10064.30
FT-2025-34563;19/05/2025;6885.82;1514.88;8400.70
FT-2025-34688;12/05/2025;2102.47;462.54;2565.01
FT-2025-34756;21/02/2025;5891.20;1296.06;7187.26
FT-2025-35054;21/10/2025;13552.03;2981.45;16533.48
FT-2025-35174;31/08/2025;8646.42;1902.21;10548.63
FT-2025-35198;07/07/2025;5933.10;1305.28;7238.38
FT-2025-35216;09/04/2025;7024.29;1545.34;8569.63
FT-2025-35237;13/02/2025;4384.29;964.54;5348.83
FT-2025-35410;22/05/2025;924.60;203.41;1128.01
FT-2025-35520;09/07/2025;8217.36;1807.82;10025.18
FT-2025-35573;27/03/2025;6958.91;1530.96;8489.87
FT-2025-35612;11/07/2025;3961.41;871.51;4832.92
FT-2025-35613;06/07/2025;2921.32;642.69;3564.01
FT-2025-35768;11/08/2025;8843.92;1945.66;10789.58
FT-2025-36043;05/08/2025;1566.44;344.62;1911.06
FT-2025-36080;15/10/2025;408.71;89.92;498.63
FT-2025-36272;06/03/2025;12215.82;2687.48;14903.30
FT-2025-36343;22/04/2025;4781.49;1051.93;5833.42
FT-2025-36368;03/08/2025;11898.28;2617.62;14515.90
FT-2025-36385;13/10/2025;11557.94;2542.75;14100.69
FT-2025-36775;30/01/2025;12312.95;2708.85;15021.80
FT-2025-36805;10/05/2025;9340.24;2054.85;11395.09
FT-2025-36815;18/11/2025;8493.91;1868.66;10362.57
FT-2025-36847;06/02/2025;2245.36;493.98;2739.34
FT-2025-36870;29/08/2025;2584.33;568.55;3152.88
FT-2025-36883;25/03/2025;2515.23;553.35;3068.58
FT-2025-36952;27/11/2025;6487.12;1427.17;7914.29
FT-2025-36957;04/05/2025;6100.70;1342.15;7442.85
FT-2025-37126;02/03/2025;1691.65;372.16;2063.81
FT-2025-37141;14/05/2025;2204.39;484.97;2689.36
FT-2025-37203;27/08/2025;10970.66;2413.55;13384.21
FT-2025-37369;02/03/2025;4740.82;1042.98;5783.80
FT-2025-37572;18/04/2025;9492.29;2088.30;11580.59
FT-2025-37614;18/08/2025;6988.02;1537.36;8525.38
FT-2025-37671;05/08/2025;1730.24;380.65;2110.89
FT-2025-37687;21/02/2025;5933.72;1305.42;7239.14
FT-2025-37771;10/08/2025;7300.76;1606.17;8906.93
FT-2025-37797;17/10/2025;3512.20;772.68;4284.88
FT-2025-37835;10/11/2025;8939.27;1966.64;10905.91
FT-2025-37882;05/06/2025;11991.08;2638.04;14629.12
FT-2025-37919;05/04/2025;2084.33;458.55;2542.88
FT-2025-37982;15/09/2025;6042.93;1329.44;7372.37
FT-2025-38032;07/10/2025;7632.44;1679.14;9311.58
FT-2025-38094;04/04/2025;7356.69;1618.47;8975.16
FT-2025-38097;05/08/2025;8421.48;1852.73;10274.21
FT-2025-38099;17/11/2025;4897.57;1077.47;5975.04
FT-2025-38147;05/04/2025;2822.15;620.87;3443.02
FT-2025-38402;22/02/2025;12684.53;2790.60;15475.13
FT-2025-38409;13/05/2025;1369.03;301.19;1670.22
FT-2025-38427;13/03/2025;10971.01;2413.62;13384.63
FT-2025-38521;04/05/2025;11434.24;2515.53;13949.77
FT-2025-38547;24/10/2025;3329.91;732.58;4062.49
FT-2025-38568;11/01/2025;9528.95;2096.37;11625.32
FT-2025-38629;11/03/2025;2241.33;493.09;2734.42
FT-2025-38730;06/03/2025;5395.72;1187.06;6582.78
FT-2025-38879;24/05/2025;6676.71;1468.88;8145.59
FT-2025-38944;10/12/2025;3699.31;813.85;4513.16
FT-2025-39135;18/05/2025;9081.14;1997.85;11078.99
FT-2025-39149;10/09/2025;10230.44;2250.70;12481.14
FT-2025-39211;11/05/2025;3541.92;779.22;4321.14
FT-2025-39350;05/06/2025;1732.51;381.15;2113.66
FT-2025-39363;19/02/2025;12510.45;2752.30;15262.75
FT-2025-39364;08/10/2025;350.97;77.21;428.18
FT-2025-39516;07/02/2025;9422.84;2073.02;11495.86
FT-2025-39542;10/11/2025;4135.93;909.90;5045.83
FT-2025-39560;17/04/2025;7450.54;1639.12;9089.66
FT-2025-39578;17/06/2025;8004.64;1761.02;9765.66
FT-2025-39656;24/03/2025;1809.19;398.02;2207.21
FT-2025-39681;07/05/2025;5837.37;1284.22;7121.59
FT-2025-39735;03/04/2025;3515.43;773.39;4288.82
FT-2025-39920;19/11/2025;4248.09;934.58;5182.67
FT-2025-40049;17/01/2025;2493.15;548.49;3041.64
FT-2025-40145;04/03/2025;15183.78;3340.43;18524.21
FT-2025-40213;28/04/2025;4539.79;998.75;5538.54
FT-2025-40288;21/05/2025;9088.66;1999.51;11088.17
FT-2025-40363;31/03/2025;9386.05;2064.93;11450.98
FT-2025-40395;08/06/2025;4811.03;1058.43;5869.46
FT-2025-40482;19/11/2025;4794.36;1054.76;5849.12
FT-2025-40527;15/05/2025;15916.62;3501.66;19418.28
FT-2025-40622;02/03/2025;946.96;208.33;1155.29
FT-2025-40628;13/03/2025;1126.62;247.86;1374.48
FT-2025-40825;21/03/2025;2177.77;479.11;2656.88
FT-2025-40843;23/12/2025;3844.66;845.83;4690.49
FT-2025-40844;02/05/2025;3453.36;759.74;4213.10
FT-2025-40857;01/08/2025;2464.76;542.25;3007.01
FT-2025-40886;17/08/2025;1297.34;285.41;1582.75
FT-2025-40887;04/07/2025;4301.60;946.35;5247.95
FT-2025-40945;19/06/2025;4829.40;1062.47;5891.87
FT-2025-40954;16/10/2025;978.33;215.23;1193.56
FT-2025-40958;09/05/2025;4500.31;990.07;5490.38
FT-2025-40970;14/09/2025;2339.73;514.74;2854.47
FT-2025-41030;27/08/2025;9231.06;2030.83;11261.89
FT-2025-41032;06/12/2025;470.08;103.42;573.50
FT-2025-41189;19/04/2025;6935.64;1525.84;8461.48
FT-2025-41211;19/03/2025;12844.73;2825.84;15670.57
FT-2025-41236;29/04/2025;15714.61;3457.21;19171.82
FT-2025-41315;13/02/2025;11394.30;2506.75;13901.05
FT-2025-41349;19/11/2025;10072.98;2216.06;12289.04
FT-2025-41350;12/05/2025;5498.49;1209.67;6708.16
FT-2025-41378;13/06/2025;14677.92;3229.14;17907.06
FT-2025-41383;25/05/2025;4937.03;1086.15;6023.18
FT-2025-41402;12/01/2025;14385.34;3164.77;17550.11
FT-2025-41453;03/02/2025;9359.03;2058.99;11418.02
FT-2025-41494;11/02/2025;3412.84;750.82;4163.66
FT-2025-41517;01/08/2025;4621.21;1016.67;5637.88
FT-2025-41558;02/05/2025;8678.26;1909.22;10587.48
FT-2025-41613;30/07/2025;2585.40;568.79;3154.19
FT-2025-41859;25/08/2025;11200.20;2464.04;13664.24
FT-2025-41880;26/07/2025;1132.87;249.23;1382.10
FT-2025-41996;05/09/2025;5141.73;1131.18;6272.91
FT-2025-42030;06/10/2025;6121.71;1346.78;7468.49
FT-2025-42245;13/02/2025;985.82;216.88;1202.70
FT-2025-42271;16/01/2025;3474.64;764.42;4239.06
FT-2025-42329;12/06/2025;6685.66;1470.85;8156.51
FT-2025-42341;01/04/2025;3398.15;747.59;4145.74
FT-2025-42354;03/03/2025;6742.17;1483.28;8225.45
FT-2025-42380;10/01/2025;6228.82;1370.34;7599.16
FT-2025-42381;27/07/2025;2290.83;503.98;2794.81
FT-2025-42385;03/07/2025;472.90;104.04;576.94
FT-2025-42418;19/12/2025;2633.79;579.43;3213.22
FT-2025-42500;02/06/2025;4666.79;1026.69;5693.48
FT-2025-42557;24/07/2025;9028.48;1986.27;11014.75
FT-2025-42561;24/06/2025;5966.06;1312.53;7278.59
FT-2025-42562;16/12/2025;8280.29;1821.66;10101.95
FT-2025-42707;27/10/2025;9146.10;2012.14;11158.24
FT-2025-42759;26/05/2025;3754.64;826.02;4580.66
FT-2025-42818;22/12/2025;4732.48;1041.15;5773.63
FT-2025-42939;30/10/2025;7026.37;1545.80;8572.17
FT-2025-42961;09/01/2025;2395.87;527.09;2922.96
FT-2025-43017;25/01/2025;4485.29;986.76;5472.05
FT-2025-43023;03/01/2026;13855.55;3048.22;16903.77
FT-2025-43054;24/03/2025;15878.57;3493.29;19371.86
FT-2025-43055;02/11/2025;2458.56;540.88;2999.44
FT-2025-43098;14/06/2025;8997.47;1979.44;10976.91
FT-2025-43104;22/04/2025;936.46;206.02;1142.48
FT-2025-43131;04/06/2025;9931.22;2184.87;12116.09
FT-2025-43185;03/09/2025;505.99;111.32;617.31
FT-2025-43351;14/05/2025;1270.00;279.40;1549.40
FT-2025-43429;04/10/2025;8682.53;1910.16;10592.69
FT-2025-43493;27/02/2025;8283.38;1822.34;10105.72
FT-2025-43507;31/01/2025;3952.08;869.46;4821.54
FT-2025-43635;04/10/2025;7999.12;1759.81;9758.93
FT-2025-43706;15/04/2025;1225.14;269.53;1494.67
FT-2025-43856;20/08/2025;10171.60;2237.75;12409.35
FT-2025-43895;29/06/2025;3467.72;762.90;4230.62
FT-2025-43933;24/04/2025;6507.91;1431.74;7939.65
